execution_number,timestamp,duration_ms,error,base_aggregate_columns,correctness_error,correctness_match,dfc_1phase_error,dfc_1phase_exec_time_ms,dfc_1phase_rewrite_time_ms,dfc_1phase_rows,dfc_1phase_time_ms,dfc_2phase_error,dfc_2phase_exec_time_ms,dfc_2phase_rewrite_time_ms,dfc_2phase_rows,dfc_2phase_time_ms,join_fanout,policy_column_count,query_type,row_count,run_num,variation_base_aggregate_columns,variation_join_fanout,variation_policy_columns,variation_row_count
842,2026-02-16T01:16:33.911208,103.37595804594457,,128,,True,,56.75374995917082,11.29137515090406,1,68.04512511007488,,46.62220808677375,28.4682079218328,1,75.09041600860655,32,128,PHASE_COMPETITION,10000,2,128,32,128,10000
843,2026-02-16T01:16:34.057632,102.02379198744893,,128,,True,,56.18724995292723,11.520041851326823,1,67.70729180425406,,45.8365420345217,13.037333963438869,1,58.87387599796057,32,128,PHASE_COMPETITION,10000,3,128,32,128,10000
844,2026-02-16T01:16:34.204553,102.8201668523252,,128,,True,,57.253916980698705,11.436583008617163,1,68.69049998931587,,45.566249871626496,13.016541954129934,1,58.58279182575643,32,128,PHASE_COMPETITION,10000,4,128,32,128,10000
845,2026-02-16T01:16:34.367391,102.49295807443559,,128,,True,,58.14204202033579,11.29308296367526,1,69.43512498401105,,44.3509160540998,29.196957824751735,1,73.54787387885153,32,128,PHASE_COMPETITION,10000,5,128,32,128,10000
846,2026-02-16T01:16:34.515865,104.2767078615725,,128,,True,,58.35295794531703,11.300875106826425,1,69.65383305214345,,45.923749916255474,13.193874852731824,1,59.1176247689873,32,128,PHASE_COMPETITION,10000,6,128,32,128,10000
847,2026-02-16T01:16:34.662063,101.63774993270636,,128,,True,,56.058333022519946,11.240333085879683,1,67.29866610839963,,45.57941691018641,13.309916947036982,1,58.88933385722339,32,128,PHASE_COMPETITION,10000,7,128,32,128,10000
848,2026-02-16T01:16:34.808600,102.35333372838795,,128,,True,,57.12008383125067,11.3882499281317,1,68.50833375938237,,45.233249897137284,13.179708970710635,1,58.41295886784792,32,128,PHASE_COMPETITION,10000,8,128,32,128,10000
849,2026-02-16T01:16:34.974581,104.44204183295369,,128,,True,,58.319083880633116,11.322457809001207,1,69.64154168963432,,46.122957952320576,13.358250027522445,1,59.48120797984302,32,128,PHASE_COMPETITION,10000,9,128,32,128,10000
850,2026-02-16T01:16:35.488327,421.0752919316292,,128,,True,,351.8494588788599,38.104250095784664,1,389.95370897464454,,69.2258330527693,21.50758309289813,1,90.73341614566743,32,128,PHASE_COMPETITION,10000,10,128,32,128,10000
851,2026-02-16T01:16:35.977847,436.8392501492053,,128,,True,,137.33395817689598,11.883625062182546,1,149.21758323907852,,299.50529197230935,20.02024999819696,1,319.5255419705063,32,128,PHASE_COMPETITION,10000,11,128,32,128,10000
852,2026-02-16T01:16:36.433677,365.1531671639532,,128,,True,,86.20100002735853,14.814166817814112,1,101.01516684517264,,278.95216713659465,14.950624899938703,1,293.90279203653336,32,128,PHASE_COMPETITION,10000,12,128,32,128,10000
853,2026-02-16T01:16:36.650349,161.35049983859062,,128,,True,,104.45233387872577,16.085416078567505,1,120.53774995729327,,56.898165959864855,15.172791900113225,1,72.07095785997808,32,128,PHASE_COMPETITION,10000,13,128,32,128,10000
854,2026-02-16T01:16:36.832645,134.24529088661075,,128,,True,,77.59804092347622,12.46299990452826,1,90.06104082800448,,56.64724996313453,14.558374881744385,1,71.20562484487891,32,128,PHASE_COMPETITION,10000,14,128,32,128,10000
855,2026-02-16T01:16:37.031509,130.33245713450015,,128,,True,,73.87891598045826,33.0613749101758,1,106.94029089063406,,56.453541154041886,13.834291836246848,1,70.28783299028873,32,128,PHASE_COMPETITION,10000,15,128,32,128,10000
856,2026-02-16T01:16:37.214463,134.11504100076854,,128,,True,,73.19379108957946,12.462125159800053,1,85.65591624937952,,60.92124991118908,14.178500045090914,1,75.09974995628,32,128,PHASE_COMPETITION,10000,16,128,32,128,10000
857,2026-02-16T01:16:37.398964,135.4456248227507,,128,,True,,74.89783386699855,12.454875046387315,1,87.35270891338587,,60.547790955752134,14.775417046621442,1,75.32320800237358,32,128,PHASE_COMPETITION,10000,17,128,32,128,10000
858,2026-02-16T01:16:37.599822,129.20229090377688,,128,,True,,72.45266600511968,12.669084127992392,1,85.12175013311207,,56.7496248986572,37.77004103176296,1,94.51966593042016,32,128,PHASE_COMPETITION,10000,18,128,32,128,10000
859,2026-02-16T01:16:37.777681,130.7239169254899,,128,,True,,72.32670788653195,11.328333057463169,1,83.65504094399512,,58.39720903895795,14.410624979063869,1,72.80783401802182,32,128,PHASE_COMPETITION,10000,19,128,32,128,10000
860,2026-02-16T01:16:37.960234,133.89850012026727,,128,,True,,69.98579204082489,12.674374971538782,1,82.66016701236367,,63.91270807944238,14.08745814114809,1,78.00016622059047,32,128,PHASE_COMPETITION,10000,20,128,32,128,10000
861,2026-02-16T01:16:38.550998,204.68325004912913,,128,,True,,115.22591696120799,18.535667099058628,1,133.7615840602666,,89.45733308792114,21.71762497164309,1,111.17495805956423,32,256,PHASE_COMPETITION,10000,1,128,32,256,10000
862,2026-02-16T01:16:38.868619,218.09987514279783,,128,,True,,125.94875018112361,44.16345804929733,1,170.11220823042095,,92.15112496167421,21.332000149413943,1,113.48312511108816,32,256,PHASE_COMPETITION,10000,2,128,32,256,10000
863,2026-02-16T01:16:39.156996,213.31166615709662,,128,,True,,121.67358305305243,18.443291075527668,1,140.1168741285801,,91.6380831040442,21.378458011895418,1,113.01654111593962,32,256,PHASE_COMPETITION,10000,3,128,32,256,10000
864,2026-02-16T01:16:39.471543,211.98912616819143,,128,,True,,122.31520912609994,19.437083043158054,1,141.752292169258,,89.67391704209149,20.524125080555677,1,110.19804212264717,32,256,PHASE_COMPETITION,10000,4,128,32,256,10000
865,2026-02-16T01:16:39.758012,211.69029199518263,,128,,True,,118.76020906493068,19.383207894861698,1,138.14341695979238,,92.93008293025196,20.60008398257196,1,113.53016691282392,32,256,PHASE_COMPETITION,10000,5,128,32,256,10000
866,2026-02-16T01:16:40.104735,240.22312508895993,,128,,True,,125.32062502577901,18.871083157137036,1,144.19170818291605,,114.90250006318092,25.47520911321044,1,140.37770917639136,32,256,PHASE_COMPETITION,10000,6,128,32,256,10000
867,2026-02-16T01:16:40.392550,213.16712605766952,,128,,True,,120.90841704048216,19.143041921779513,1,140.05145896226168,,92.25870901718736,20.888041937723756,1,113.14675095491111,32,256,PHASE_COMPETITION,10000,7,128,32,256,10000
868,2026-02-16T01:16:40.703719,214.16008286178112,,128,,True,,120.19641697406769,18.82287487387657,1,139.01929184794426,,93.96366588771343,21.145707927644253,1,115.10937381535769,32,256,PHASE_COMPETITION,10000,8,128,32,256,10000
869,2026-02-16T01:16:41.012218,212.0072920806706,,128,,True,,116.65458302013576,18.82004179060459,1,135.47462481074035,,95.35270906053483,43.63137506879866,1,138.9840841293335,32,256,PHASE_COMPETITION,10000,9,128,32,256,10000
870,2026-02-16T01:16:41.298794,210.9301658347249,,128,,True,,120.35158299840987,19.343207823112607,1,139.69479082152247,,90.57858283631504,21.07912488281727,1,111.6577077191323,32,256,PHASE_COMPETITION,10000,10,128,32,256,10000
871,2026-02-16T01:16:41.604538,207.32437493279576,,128,,True,,116.4236250333488,18.827457912266254,1,135.25108294561505,,90.90074989944696,45.70383299142122,1,136.6045828908682,32,256,PHASE_COMPETITION,10000,11,128,32,256,10000
872,2026-02-16T01:16:41.892317,213.95045891404152,,128,,True,,121.08399998396635,18.96837493404746,1,140.0523749180138,,92.86645893007517,20.81141690723598,1,113.67787583731115,32,256,PHASE_COMPETITION,10000,12,128,32,256,10000
873,2026-02-16T01:16:42.215685,223.11579203233123,,128,,True,,125.78720902092755,19.697084091603756,1,145.4842931125313,,97.32858301140368,45.02962506376207,1,142.35820807516575,32,256,PHASE_COMPETITION,10000,13,128,32,256,10000
874,2026-02-16T01:16:42.502110,211.24183293431997,,128,,True,,116.91479198634624,19.68558388762176,1,136.600375873968,,94.32704094797373,20.968666998669505,1,115.29570794664323,32,256,PHASE_COMPETITION,10000,14,128,32,256,10000
875,2026-02-16T01:16:42.812737,208.39904202148318,,128,,True,,117.29891691356897,17.913459101691842,1,135.21237601526082,,91.10012510791421,48.07737492956221,1,139.17750003747642,32,256,PHASE_COMPETITION,10000,15,128,32,256,10000
876,2026-02-16T01:16:43.095782,209.64966691099107,,128,,True,,115.7520420383662,18.801084021106362,1,134.55312605947256,,93.89762487262487,20.672792103141546,1,114.57041697576642,32,256,PHASE_COMPETITION,10000,16,128,32,256,10000
877,2026-02-16T01:16:43.409362,217.01316582039,,128,,True,,123.43208282254636,41.02337500080466,1,164.45545782335103,,93.58108299784362,20.84504207596183,1,114.42612507380545,32,256,PHASE_COMPETITION,10000,17,128,32,256,10000
878,2026-02-16T01:16:43.699324,215.31708305701613,,128,,True,,121.00154208019376,18.73083389364183,1,139.7323759738356,,94.31554097682238,21.103792125359178,1,115.41933310218155,32,256,PHASE_COMPETITION,10000,18,128,32,256,10000
879,2026-02-16T01:16:44.013675,212.80416706576943,,128,,True,,121.3868330232799,45.996708096936345,1,167.38354112021625,,91.41733404248953,20.642584189772606,1,112.05991823226213,32,256,PHASE_COMPETITION,10000,19,128,32,256,10000
880,2026-02-16T01:16:44.298434,208.58995825983584,,128,,True,,118.34595818072557,18.765874905511737,1,137.1118330862373,,90.24400007911026,22.42195885628462,1,112.66595893539488,32,256,PHASE_COMPETITION,10000,20,128,32,256,10000
881,2026-02-16T01:16:45.495925,426.1157908476889,,128,,True,,226.33783286437392,33.50454196333885,1,259.8423748277128,,199.777957983315,34.48504186235368,1,234.26299984566867,32,512,PHASE_COMPETITION,10000,1,128,32,512,10000
882,2026-02-16T01:16:46.099002,444.89354081451893,,128,,True,,230.37941590882838,33.29633316025138,1,263.67574906907976,,214.51412490569055,34.23408302478492,1,248.74820793047547,32,512,PHASE_COMPETITION,10000,2,128,32,512,10000
883,2026-02-16T01:16:46.705721,441.2228739820421,,128,,True,,237.49445797875524,32.978333067148924,1,270.47279104590416,,203.72841600328684,34.64833297766745,1,238.3767489809543,32,512,PHASE_COMPETITION,10000,3,128,32,512,10000
884,2026-02-16T01:16:47.317509,445.76704083010554,,128,,True,,230.27029098011553,64.47291700169444,1,294.74320798181,,215.49674984999,35.91625019907951,1,251.41300004906952,32,512,PHASE_COMPETITION,10000,4,128,32,512,10000
885,2026-02-16T01:16:47.929194,449.6244171168655,,128,,True,,249.49508300051093,63.30866599455476,1,312.8037489950657,,200.12933411635458,33.65458408370614,1,233.78391820006073,32,512,PHASE_COMPETITION,10000,5,128,32,512,10000
886,2026-02-16T01:16:48.549040,452.30570901185274,,128,,True,,240.68716703914106,62.58541694842279,1,303.27258398756385,,211.61854197271168,37.03991719521582,1,248.6584591679275,32,512,PHASE_COMPETITION,10000,6,128,32,512,10000
887,2026-02-16T01:16:49.143887,431.87895813025534,,128,,True,,234.5494581386447,62.77137505821884,1,297.32083319686353,,197.32949999161065,33.96224998869002,1,231.29174998030066,32,512,PHASE_COMPETITION,10000,7,128,32,512,10000
888,2026-02-16T01:16:49.738457,426.0320838075131,,128,,True,,228.1665417831391,66.2110410630703,1,294.3775828462094,,197.865542024374,35.34475015476346,1,233.21029217913747,32,512,PHASE_COMPETITION,10000,8,128,32,512,10000
889,2026-02-16T01:16:50.383711,477.26104129105806,,128,,True,,273.7638331018388,66.87100022099912,1,340.63483332283795,,203.49720818921924,35.3733750525862,1,238.87058324180543,32,512,PHASE_COMPETITION,10000,9,128,32,512,10000
890,2026-02-16T01:16:50.974533,429.1904161218554,,128,,True,,235.52954103797674,30.981749994680285,1,266.511291032657,,193.66087508387864,63.470750115811825,1,257.13162519969046,32,512,PHASE_COMPETITION,10000,10,128,32,512,10000
891,2026-02-16T01:16:51.552111,417.1827503014356,,128,,True,,223.9774581976235,33.341208938509226,1,257.3186671361327,,193.2052921038121,62.039999989792705,1,255.2452920936048,32,512,PHASE_COMPETITION,10000,11,128,32,512,10000
892,2026-02-16T01:16:52.161735,452.36229221336544,,128,,True,,232.21150017343462,32.90533414110541,1,265.11683431454003,,220.15079203993082,59.12145902402699,1,279.2722510639578,32,512,PHASE_COMPETITION,10000,12,128,32,512,10000
893,2026-02-16T01:16:52.779862,453.97291611880064,,128,,True,,235.19633314572275,33.224374987185,1,268.42070813290775,,218.7765829730779,64.58624987863004,1,283.36283285170794,32,512,PHASE_COMPETITION,10000,13,128,32,512,10000
894,2026-02-16T01:16:53.389900,445.6953341141343,,128,,True,,237.25729202851653,32.69575000740588,1,269.9530420359224,,208.43804208561778,64.67254203744233,1,273.1105841230601,32,512,PHASE_COMPETITION,10000,14,128,32,512,10000
895,2026-02-16T01:16:53.997095,439.8237920831889,,128,,True,,232.52358403988183,33.23558298870921,1,265.75916702859104,,207.30020804330707,67.41658295504749,1,274.71679099835455,32,512,PHASE_COMPETITION,10000,15,128,32,512,10000
896,2026-02-16T01:16:54.605209,437.3651249334216,,128,,True,,234.12312497384846,32.810250064358115,1,266.9333750382066,,203.24199995957315,70.49120799638331,1,273.73320795595646,32,512,PHASE_COMPETITION,10000,16,128,32,512,10000
897,2026-02-16T01:16:55.186874,450.15829196199775,,128,,True,,229.20712502673268,33.168792026117444,1,262.3759170528501,,220.95116693526506,34.078249940648675,1,255.02941687591374,32,512,PHASE_COMPETITION,10000,17,128,32,512,10000
898,2026-02-16T01:16:55.787010,436.15424912422895,,128,,True,,235.5274159926921,32.77045791037381,1,268.2978739030659,,200.62683313153684,36.658207885921,1,237.28504101745784,32,512,PHASE_COMPETITION,10000,18,128,32,512,10000
899,2026-02-16T01:16:56.391264,439.80870908126235,,128,,True,,230.19029200077057,32.72791695781052,1,262.9182089585811,,209.61841708049178,34.85712502151728,1,244.47554210200906,32,512,PHASE_COMPETITION,10000,19,128,32,512,10000
900,2026-02-16T01:16:56.988946,430.0409588031471,,128,,True,,235.41954183019698,33.30050013028085,1,268.72004196047783,,194.6214169729501,35.61441693454981,1,230.2358339074999,32,512,PHASE_COMPETITION,10000,20,128,32,512,10000
901,2026-02-16T01:16:58.470470,187.27220804430544,,128,,True,,91.45566611550748,12.448917143046856,1,103.90458325855434,,95.81654192879796,9.007750079035759,1,104.82429200783372,64,2,PHASE_COMPETITION,10000,1,128,64,2,10000
902,2026-02-16T01:16:58.725233,211.96554112248123,,128,,True,,128.50620807148516,9.257666999474168,1,137.76387507095933,,83.45933305099607,9.016541996970773,1,92.47587504796684,64,2,PHASE_COMPETITION,10000,2,128,64,2,10000
903,2026-02-16T01:16:58.883834,133.68912576697767,,128,,True,,73.93991691060364,6.104249972850084,1,80.04416688345373,,59.749208856374025,8.235084125772119,1,67.98429298214614,64,2,PHASE_COMPETITION,10000,3,128,64,2,10000
904,2026-02-16T01:16:59.014664,107.24991676397622,,128,,True,,57.36333294771612,5.772207863628864,1,63.13554081134498,,49.8865838162601,7.910832995548844,1,57.797416811808944,64,2,PHASE_COMPETITION,10000,4,128,64,2,10000
905,2026-02-16T01:16:59.145355,106.39183293096721,,128,,True,,52.921999944373965,6.4650410786271095,1,59.387041023001075,,53.46983298659325,7.8872921876609325,1,61.35712517425418,64,2,PHASE_COMPETITION,10000,5,128,64,2,10000
906,2026-02-16T01:16:59.282135,111.57054221257567,,128,,True,,55.65537512302399,5.471457960084081,1,61.12683308310807,,55.91516708955169,7.971457904204726,1,63.88662499375641,64,2,PHASE_COMPETITION,10000,6,128,64,2,10000
907,2026-02-16T01:16:59.410850,103.83824980817735,,128,,True,,49.99570781365037,5.769167095422745,1,55.764874909073114,,53.84254199452698,9.036874864250422,1,62.879416858777404,64,2,PHASE_COMPETITION,10000,7,128,64,2,10000
908,2026-02-16T01:16:59.553116,116.2268752232194,,128,,True,,59.53862518072128,6.4175419975072145,1,65.9561671782285,,56.68825004249811,8.377708960324526,1,65.06595900282264,64,2,PHASE_COMPETITION,10000,8,128,64,2,10000
909,2026-02-16T01:16:59.687300,109.02300011366606,,128,,True,,55.856000166386366,6.313208024948835,1,62.1692081913352,,53.16699994727969,7.94012495316565,1,61.10712490044534,64,2,PHASE_COMPETITION,10000,9,128,64,2,10000
910,2026-02-16T01:16:59.838389,107.45320888236165,,128,,True,,51.732916850596666,26.50287514552474,1,78.2357919961214,,55.720292031764984,7.584500126540661,1,63.304792158305645,64,2,PHASE_COMPETITION,10000,10,128,64,2,10000
911,2026-02-16T01:16:59.970260,108.02424885332584,,128,,True,,48.50429086945951,6.03229203261435,1,54.53658290207386,,59.519957983866334,7.747499970719218,1,67.26745795458555,64,2,PHASE_COMPETITION,10000,11,128,64,2,10000
912,2026-02-16T01:17:00.133628,136.8044160772115,,128,,True,,75.97979088313878,7.16829183511436,1,83.14808271825314,,60.82462519407272,8.799459086731076,1,69.6240842808038,64,2,PHASE_COMPETITION,10000,12,128,64,2,10000
913,2026-02-16T01:17:00.265550,107.29462513700128,,128,,True,,52.339249989017844,5.7968751061707735,1,58.13612509518862,,54.95537514798343,7.822375046089292,1,62.77775019407272,64,2,PHASE_COMPETITION,10000,13,128,64,2,10000
914,2026-02-16T01:17:00.398001,107.67620801925659,,128,,True,,53.7455000448972,6.361124804243445,1,60.106624849140644,,53.93070797435939,7.728083059191704,1,61.6587910335511,64,2,PHASE_COMPETITION,10000,14,128,64,2,10000
915,2026-02-16T01:17:00.540936,114.52587507665157,,128,,True,,60.46100007370114,6.194791989400983,1,66.65579206310213,,54.06487500295043,9.742625057697296,1,63.807500060647726,64,2,PHASE_COMPETITION,10000,15,128,64,2,10000
916,2026-02-16T01:17:00.673239,107.58916614577174,,128,,True,,53.9614160079509,6.766708102077246,1,60.72812411002815,,53.62775013782084,8.547915844246745,1,62.175665982067585,64,2,PHASE_COMPETITION,10000,16,128,64,2,10000
917,2026-02-16T01:17:00.807698,109.41370693035424,,128,,True,,53.2321659848094,6.858250126242638,1,60.090416111052036,,56.18154094554484,8.551249979063869,1,64.73279092460871,64,2,PHASE_COMPETITION,10000,17,128,64,2,10000
918,2026-02-16T01:17:00.937107,103.96270896308124,,128,,True,,53.25279198586941,6.5952499862760305,1,59.84804197214544,,50.70991697721183,8.738209027796984,1,59.44812600500882,64,2,PHASE_COMPETITION,10000,18,128,64,2,10000
919,2026-02-16T01:17:01.068647,105.82158318720758,,128,,True,,51.53508298099041,6.903000175952911,1,58.43808315694332,,54.28650020621717,7.86241702735424,1,62.14891723357141,64,2,PHASE_COMPETITION,10000,19,128,64,2,10000
920,2026-02-16T01:17:01.234384,115.18066702410579,,128,,True,,60.66812505014241,6.014207843691111,1,66.68233289383352,,54.51254197396338,33.66008307784796,1,88.17262505181134,64,2,PHASE_COMPETITION,10000,20,128,64,2,10000
921,2026-02-16T01:17:01.507395,106.27825022675097,,128,,True,,52.225167164579034,6.103333784267306,1,58.32850094884634,,54.053083062171936,8.780125062912703,1,62.83320812508464,64,4,PHASE_COMPETITION,10000,1,128,64,4,10000
922,2026-02-16T01:17:01.646039,113.38275019079447,,128,,True,,58.941125171259046,6.215250119566917,1,65.15637529082596,,54.44162501953542,9.05695790424943,1,63.49858292378485,64,4,PHASE_COMPETITION,10000,2,128,64,4,10000
923,2026-02-16T01:17:01.782771,111.99441668577492,,128,,True,,55.901833809912205,6.301708985120058,1,62.20354279503226,,56.09258287586272,7.992916973307729,1,64.08549984917045,64,4,PHASE_COMPETITION,10000,3,128,64,4,10000
924,2026-02-16T01:17:01.918950,111.51041695848107,,128,,True,,55.91299990192056,5.726916017010808,1,61.639915918931365,,55.597417056560516,8.240209193900228,1,63.837626250460744,64,4,PHASE_COMPETITION,10000,4,128,64,4,10000
925,2026-02-16T01:17:02.061225,116.31445772945881,,128,,True,,60.45499979518354,6.666208151727915,1,67.12120794691145,,55.85945793427527,8.670417126268148,1,64.52987506054342,64,4,PHASE_COMPETITION,10000,5,128,64,4,10000
926,2026-02-16T01:17:02.211332,123.88470908626914,,128,,True,,62.7809171564877,5.804792046546936,1,68.58570920303464,,61.10379192978144,8.695417083799839,1,69.79920901358128,64,4,PHASE_COMPETITION,10000,6,128,64,4,10000
927,2026-02-16T01:17:02.353009,115.91075011529028,,128,,True,,57.11862491443753,6.457042181864381,1,63.57566709630191,,58.79212520085275,7.911834167316556,1,66.70395936816931,64,4,PHASE_COMPETITION,10000,7,128,64,4,10000
928,2026-02-16T01:17:02.493362,113.05837496183813,,128,,True,,53.55424992740154,6.744499783962965,1,60.29874971136451,,59.50412503443658,8.307832991704345,1,67.81195802614093,64,4,PHASE_COMPETITION,10000,8,128,64,4,10000
929,2026-02-16T01:17:02.639065,120.25345908477902,,128,,True,,58.84166690520942,6.148207932710648,1,64.98987483792007,,61.4117921795696,8.827124955132604,1,70.2389171347022,64,4,PHASE_COMPETITION,10000,9,128,64,4,10000
930,2026-02-16T01:17:02.774873,110.13712524436414,,128,,True,,52.961334120482206,7.037084084004164,1,59.99841820448637,,57.175791123881936,8.609832962974906,1,65.78562408685684,64,4,PHASE_COMPETITION,10000,10,128,64,4,10000
931,2026-02-16T01:17:02.925801,103.83425001055002,,128,,True,,52.56474995985627,5.57262497022748,1,58.13737493008375,,51.26950005069375,8.377874968573451,1,59.6473750192672,64,4,PHASE_COMPETITION,10000,11,128,64,4,10000
932,2026-02-16T01:17:03.055133,104.78854225948453,,128,,True,,51.42487515695393,6.264041177928448,1,57.68891633488238,,53.3636671025306,7.887540850788355,1,61.25120795331895,64,4,PHASE_COMPETITION,10000,12,128,64,4,10000
933,2026-02-16T01:17:03.196630,115.32954196445644,,128,,True,,57.65883415006101,6.837165914475918,1,64.49600006453693,,57.67070781439543,8.585624862462282,1,66.25633267685771,64,4,PHASE_COMPETITION,10000,13,128,64,4,10000
934,2026-02-16T01:17:03.341286,117.84824985079467,,128,,True,,58.01258282735944,6.378000136464834,1,64.39058296382427,,59.835667023435235,8.265041979029775,1,68.10070900246501,64,4,PHASE_COMPETITION,10000,14,128,64,4,10000
935,2026-02-16T01:17:03.549062,171.34479200467467,,128,,True,,112.85799997858703,9.660708019509912,1,122.51870799809694,,58.48679202608764,8.792541921138763,1,67.2793339472264,64,4,PHASE_COMPETITION,10000,15,128,64,4,10000
936,2026-02-16T01:17:03.686718,110.73279217816889,,128,,True,,57.77458311058581,6.712542148306966,1,64.48712525889277,,52.958209067583084,8.828750113025308,1,61.78695918060839,64,4,PHASE_COMPETITION,10000,16,128,64,4,10000
937,2026-02-16T01:17:03.808423,96.9424161594361,,128,,True,,46.33725015446544,6.560041103512049,1,52.897291257977486,,50.60516600497067,8.118665777146816,1,58.723831782117486,64,4,PHASE_COMPETITION,10000,17,128,64,4,10000
938,2026-02-16T01:17:03.971215,127.12795799598098,,128,,True,,44.04304199852049,5.802958970889449,1,49.84600096940994,,83.08491599746048,19.13208281621337,1,102.21699881367385,64,4,PHASE_COMPETITION,10000,18,128,64,4,10000
939,2026-02-16T01:17:04.091591,95.92966712079942,,128,,True,,46.50437505915761,6.236958084627986,1,52.741333143785596,,49.42529206164181,8.5184162016958,1,57.94370826333761,64,4,PHASE_COMPETITION,10000,19,128,64,4,10000
940,2026-02-16T01:17:04.205290,88.56862410902977,,128,,True,,43.89295796863735,5.953000159934163,1,49.84595812857151,,44.67566614039242,9.067208040505648,1,53.74287418089807,64,4,PHASE_COMPETITION,10000,20,128,64,4,10000
941,2026-02-16T01:17:04.446110,86.48904180154204,,128,,True,,43.46387484110892,6.0019169468432665,1,49.465791787952185,,43.025166960433125,8.611999917775393,1,51.63716687820852,64,8,PHASE_COMPETITION,10000,1,128,64,8,10000
942,2026-02-16T01:17:04.562572,90.41708311997354,,128,,True,,45.580958016216755,6.569250021129847,1,52.1502080373466,,44.836125103756785,8.687084075063467,1,53.52320917882025,64,8,PHASE_COMPETITION,10000,2,128,64,8,10000
943,2026-02-16T01:17:04.674699,87.1205828152597,,128,,True,,43.34974987432361,6.756666116416454,1,50.10641599074006,,43.77083294093609,7.857958087697625,1,51.628791028633714,64,8,PHASE_COMPETITION,10000,3,128,64,8,10000
944,2026-02-16T01:17:04.789961,89.30970914661884,,128,,True,,44.59920898079872,5.781541811302304,1,50.380750792101026,,44.71050016582012,8.998791920021176,1,53.7092920858413,64,8,PHASE_COMPETITION,10000,4,128,64,8,10000
945,2026-02-16T01:17:04.900245,85.99483384750783,,128,,True,,42.47762495651841,6.255874875932932,1,48.73349983245134,,43.51720889098942,7.9739580396562815,1,51.491166930645704,64,8,PHASE_COMPETITION,10000,5,128,64,8,10000
946,2026-02-16T01:17:05.008245,83.70383293367922,,128,,True,,42.085166089236736,5.559582961723208,1,47.644749050959945,,41.61866684444249,8.410791866481304,1,50.02945871092379,64,8,PHASE_COMPETITION,10000,6,128,64,8,10000
947,2026-02-16T01:17:05.139527,105.88325001299381,,128,,True,,43.654375011101365,6.040374981239438,1,49.6947499923408,,62.22887500189245,8.659834042191505,1,70.88870904408395,64,8,PHASE_COMPETITION,10000,7,128,64,8,10000
948,2026-02-16T01:17:05.290683,124.75599977187812,,128,,True,,66.60766690038145,7.499709026888013,1,74.10737592726946,,58.14833287149668,9.029875043779612,1,67.17820791527629,64,8,PHASE_COMPETITION,10000,8,128,64,8,10000
949,2026-02-16T01:17:05.429848,112.79599997214973,,128,,True,,51.260750042274594,6.271124817430973,1,57.53187485970557,,61.535249929875135,8.579750079661608,1,70.11500000953674,64,8,PHASE_COMPETITION,10000,9,128,64,8,10000
950,2026-02-16T01:17:05.590766,108.76187612302601,,128,,True,,50.59345904737711,31.498000025749207,1,82.09145907312632,,58.168417075648904,8.638666942715645,1,66.80708401836455,64,8,PHASE_COMPETITION,10000,10,128,64,8,10000
951,2026-02-16T01:17:05.782626,157.44075016118586,,128,,True,,74.28187504410744,6.291375029832125,1,80.57325007393956,,83.15887511707842,16.194374999031425,1,99.35325011610985,64,8,PHASE_COMPETITION,10000,11,128,64,8,10000
952,2026-02-16T01:17:06.038650,188.1772088818252,,128,,True,,78.24383396655321,15.374292153865099,1,93.61812612041831,,109.933374915272,34.00737512856722,1,143.94075004383922,64,8,PHASE_COMPETITION,10000,12,128,64,8,10000
953,2026-02-16T01:17:06.205780,132.39666679874063,,128,,True,,67.1941249165684,6.648999871686101,1,73.8431247882545,,65.20254188217223,9.03258309699595,1,74.23512497916818,64,8,PHASE_COMPETITION,10000,13,128,64,8,10000
954,2026-02-16T01:17:06.362089,128.31287505105138,,128,,True,,63.437625067308545,6.381917046383023,1,69.81954211369157,,64.87524998374283,9.028709027916193,1,73.90395901165903,64,8,PHASE_COMPETITION,10000,14,128,64,8,10000
955,2026-02-16T01:17:06.516269,125.4040829371661,,128,,True,,63.555333064869046,6.983333034440875,1,70.53866609930992,,61.84874987229705,9.444165974855423,1,71.29291584715247,64,8,PHASE_COMPETITION,10000,15,128,64,8,10000
956,2026-02-16T01:17:06.662382,118.8834581989795,,128,,True,,60.4925830848515,6.458916934207082,1,66.95150001905859,,58.390875114127994,9.221624815836549,1,67.61249992996454,64,8,PHASE_COMPETITION,10000,16,128,64,8,10000
957,2026-02-16T01:17:06.815425,125.02441578544676,,128,,True,,60.93791592866182,7.238457910716534,1,68.17637383937836,,64.08649985678494,8.849208010360599,1,72.93570786714554,64,8,PHASE_COMPETITION,10000,17,128,64,8,10000
958,2026-02-16T01:17:06.967049,122.4291252437979,,128,,True,,60.07262505590916,6.213459186255932,1,66.28608424216509,,62.35650018788874,9.281249949708581,1,71.63775013759732,64,8,PHASE_COMPETITION,10000,18,128,64,8,10000
959,2026-02-16T01:17:07.117679,124.67199889943004,,128,,True,,65.57070789858699,6.886916002258658,1,72.45762390084565,,59.10129100084305,8.247416000813246,1,67.3487070016563,64,8,PHASE_COMPETITION,10000,19,128,64,8,10000
