execution_number,timestamp,duration_ms,error,correctness_error,correctness_match,dfc_exec_time_ms,dfc_rewrite_time_ms,dfc_rows,dfc_time_ms,logical_exec_time_ms,logical_match,logical_match_error,logical_rewrite_time_ms,logical_rows,logical_time_ms,no_policy_exec_time_ms,no_policy_rows,no_policy_time_ms,physical_base_capture_time_ms,physical_error,physical_exec_time_ms,physical_lineage_query_time_ms,physical_match,physical_match_error,physical_rewrite_time_ms,physical_rows,physical_runtime_ms,physical_time_ms,policy_count,query_type,row_count,run_num,table_width
23,2026-02-15T02:40:08.520351,93.39570999145508,,,True,7.885500090196729,1.6962091904133558,1,9.581709280610085,7.424999959766865,True,,4.912917036563158,1,12.337916996330023,3.797166980803013,1,3.797166980803013,14.225458959117532,,74.28804296068847,60.06258400157094,True,,2.216666005551815,1,74.28804296068847,74.28804296068847,1,WIDE_AGG,1000000,3,32
24,2026-02-15T02:40:08.639528,93.32224866375327,,,True,8.543874835595489,1.3642918784171343,1,9.908166714012623,8.773125009611249,True,,4.9419160932302475,1,13.715041102841496,3.7549168337136507,1,3.7549168337136507,13.130290899425745,,72.25033198483288,59.12004108540714,True,,2.18020798638463,1,72.25033198483288,72.25033198483288,1,WIDE_AGG,1000000,4,32
25,2026-02-15T02:40:08.758244,92.376499902457,,,True,7.809625007212162,1.4201668091118336,1,9.229791816323996,8.185415994375944,True,,4.875333048403263,1,13.060749042779207,3.8686669431626797,1,3.8686669431626797,13.282583095133305,,72.51279195770621,59.23020886257291,True,,2.62804189696908,1,72.51279195770621,72.51279195770621,1,WIDE_AGG,1000000,5,32
26,2026-02-15T02:40:10.709113,146.47029270417988,,,True,18.89920886605978,2.546832896769047,1,21.446041762828827,16.432750038802624,True,,8.73250002041459,1,25.165250059217215,7.814791984856129,1,7.814791984856129,24.12304189056158,,103.32354181446135,79.20049992389977,True,,3.567625069990754,1,103.32354181446135,103.32354181446135,1,WIDE_AGG,1000000,1,64
27,2026-02-15T02:40:10.868723,126.13712600432336,,,True,16.366583993658423,2.1732919849455357,1,18.53987597860396,16.127750044688582,True,,8.93654115498066,1,25.064291199669242,7.824624888598919,1,7.824624888598919,18.63166713155806,,85.81816707737744,67.18649994581938,True,,3.464333014562726,1,85.81816707737744,85.81816707737744,1,WIDE_AGG,1000000,2,64
28,2026-02-15T02:40:11.037570,135.25370811112225,,,True,17.032083123922348,2.343208994716406,1,19.375292118638754,16.511624911800027,True,,8.95808287896216,1,25.469707790762186,8.05566692724824,1,8.05566692724824,23.376291152089834,,93.65433314815164,70.2780419960618,True,,3.4664999693632126,1,93.65433314815164,93.65433314815164,1,WIDE_AGG,1000000,3,64
29,2026-02-15T02:40:11.195374,125.0770001206547,,,True,16.61366713233292,2.3906249552965164,1,19.004292087629437,15.55874990299344,True,,8.482957957312465,1,24.041707860305905,8.658417034894228,1,8.658417034894228,19.41395807079971,,84.24616605043411,64.8322079796344,True,,3.5221250727772713,1,84.24616605043411,84.24616605043411,1,WIDE_AGG,1000000,4,64
30,2026-02-15T02:40:11.356384,127.2265410516411,,,True,18.736040918156505,2.6134999934583902,1,21.349540911614895,16.384375048801303,True,,8.771332912147045,1,25.155707960948348,8.10283306054771,1,8.10283306054771,17.45425001718104,,84.00329202413559,66.54904200695455,True,,3.329208819195628,1,84.00329202413559,84.00329202413559,1,WIDE_AGG,1000000,5,64
31,2026-02-15T02:40:15.159782,225.31720902770758,,,True,59.507917147129774,3.95604083314538,1,63.463957980275154,37.61820890940726,True,,17.25854119285941,1,54.87675010226667,18.823707941919565,1,18.823707941919565,29.106708010658622,,109.36737502925098,80.26066701859236,True,,6.715625058859587,1,109.36737502925098,109.36737502925098,1,WIDE_AGG,1000000,1,128
32,2026-02-15T02:40:15.430373,225.26791668497026,,,True,54.454833967611194,4.377417033538222,1,58.832251001149416,36.70787485316396,True,,17.130708089098334,1,53.83858294226229,19.754708046093583,1,19.754708046093583,28.879124904051423,,114.35049981810153,85.4713749140501,True,,6.09441683627665,1,114.35049981810153,114.35049981810153,1,WIDE_AGG,1000000,2,128
33,2026-02-15T02:40:15.704930,227.63312724418938,,,True,58.65362496115267,3.8874999154359102,1,62.54112487658858,36.16291703656316,True,,17.205458832904696,1,53.368375869467854,19.705209182575345,1,19.705209182575345,28.90154207125306,,113.1113760638982,84.20983399264514,True,,7.1432089898735285,1,113.1113760638982,113.1113760638982,1,WIDE_AGG,1000000,3,128
34,2026-02-15T02:40:15.975461,224.44708296097815,,,True,56.486417073756456,3.8966659922152758,1,60.38308306597173,35.289332969114184,True,,17.19533302821219,1,52.484665997326374,17.38287485204637,1,17.38287485204637,26.015833020210266,,115.28845806606114,89.27262504585087,True,,5.979999899864197,1,115.28845806606114,115.28845806606114,1,WIDE_AGG,1000000,4,128
35,2026-02-15T02:40:16.247482,224.37421092763543,,,True,58.26220917515457,4.662459017708898,1,62.924668192863464,38.44216698780656,True,,18.09395896270871,1,56.53612595051527,18.63770908676088,1,18.63770908676088,26.22241689823568,,109.03212567791343,82.80970877967775,True,,6.198208080604672,1,109.03212567791343,109.03212567791343,1,WIDE_AGG,1000000,5,128
36,2026-02-15T02:40:24.193353,560.9320842195302,,,True,168.61095814965665,8.444542065262794,1,177.05550021491945,127.88258399814367,True,,51.7173339612782,1,179.59991795942187,58.69724997319281,1,58.69724997319281,70.66162512637675,,205.7412920985371,135.07966697216034,True,,11.657000053673983,1,205.7412920985371,205.7412920985371,1,WIDE_AGG,1000000,1,256
37,2026-02-15T02:40:24.828090,562.0175423100591,,,True,169.82374992221594,8.276165928691626,1,178.09991585090756,127.34012515284121,True,,32.163500087335706,1,159.50362524017692,62.860250007361174,1,62.860250007361174,67.39091710187495,,201.99341722764075,134.6025001257658,True,,12.468541041016579,1,201.99341722764075,201.99341722764075,1,WIDE_AGG,1000000,2,256
38,2026-02-15T02:40:25.467236,565.9892098046839,,,True,170.8605419844389,7.7420000452548265,1,178.60254202969372,117.34412494115531,True,,33.20154105313122,1,150.54566599428654,62.628333922475576,1,62.628333922475576,70.47783397138119,,215.15620895661414,144.67837498523295,True,,12.45845784433186,1,215.15620895661414,215.15620895661414,1,WIDE_AGG,1000000,3,256
39,2026-02-15T02:40:26.118733,560.7701258268207,,,True,168.32312499172986,7.605166872963309,1,175.92829186469316,124.15566691197455,True,,51.18229193612933,1,175.33795884810388,66.11095904372633,1,66.11095904372633,70.15808299183846,,202.18037487939,132.02229188755155,True,,12.389790965244174,1,202.18037487939,202.18037487939,1,WIDE_AGG,1000000,4,256
40,2026-02-15T02:40:26.767180,574.3575429078192,,,True,167.09691705182195,8.277749875560403,1,175.37466692738235,125.8892088662833,True,,31.76229214295745,1,157.65150100924075,61.911792028695345,1,61.911792028695345,78.1435000244528,,219.45962496101856,141.31612493656576,True,,13.953124871477485,1,219.45962496101856,219.45962496101856,1,WIDE_AGG,1000000,5,256
41,2026-02-15T02:40:43.603774,1559.1211249120533,,,True,434.42412512376904,15.974916983395815,1,450.39904210716486,460.57620784267783,True,,63.75062488950789,1,524.3268327321857,212.61824993416667,1,212.61824993416667,195.32991689629853,,451.5025420114398,256.1726251151413,True,,42.33620804734528,1,451.5025420114398,451.5025420114398,1,WIDE_AGG,1000000,1,512
42,2026-02-15T02:40:45.106120,1378.1776239629835,,,True,388.5374160017818,14.768291031941772,1,403.3057070337236,366.895749932155,True,,64.33495809324086,1,431.23070802539587,181.73704110085964,1,181.73704110085964,189.83012507669628,,441.007416928187,251.17729185149074,True,,22.87074993364513,1,441.007416928187,441.007416928187,1,WIDE_AGG,1000000,2,512
43,2026-02-15T02:40:46.620310,1369.9724981561303,,,True,378.4665409475565,14.333500061184168,1,392.80004100874066,369.80779096484184,True,,84.58854211494327,1,454.3963330797851,180.44400005601346,1,180.44400005601346,189.75908309221268,,441.2541661877185,251.49508309550583,True,,23.26183393597603,1,441.2541661877185,441.2541661877185,1,WIDE_AGG,1000000,3,512
44,2026-02-15T02:40:48.131091,1369.7004581335932,,,True,382.4303748551756,16.71170792542398,1,399.1420827805996,366.73791613429785,True,,62.33054189942777,1,429.0684580337256,184.08195907250047,1,184.08195907250047,186.12395809032023,,436.4502080716193,250.32624998129904,True,,40.08683282881975,1,436.4502080716193,436.4502080716193,1,WIDE_AGG,1000000,4,512
45,2026-02-15T02:40:49.623471,1370.0834170449525,,,True,380.32095809467137,14.31479211896658,1,394.63575021363795,361.32175009697676,True,,63.47662513144314,1,424.7983752284199,180.29954191297293,1,180.29954191297293,188.39699984528124,,448.14116694033146,259.7441670950502,True,,22.848917171359062,1,448.14116694033146,448.14116694033146,1,WIDE_AGG,1000000,5,512
46,2026-02-15T02:41:28.981781,3904.1452510282397,,,True,1028.5050419624895,40.12587503530085,1,1068.6309169977903,917.2825419809669,True,,178.4525839611888,1,1095.7351259421557,500.5410839803517,1,500.5410839803517,730.942000169307,,1457.8165831044316,726.8745829351246,True,,78.96316680125892,1,1457.8165831044316,1457.8165831044316,1,WIDE_AGG,1000000,1,1024
47,2026-02-15T02:41:32.328616,3084.1441673692316,,,True,823.8098751753569,31.291875056922436,1,855.1017502322793,813.3638750296086,True,,158.98537496104836,1,972.349249990657,396.25166705809534,1,396.25166705809534,448.9292500074953,,1050.7187501061708,601.7895000986755,True,,44.5715831592679,1,1050.7187501061708,1050.7187501061708,1,WIDE_AGG,1000000,2,1024
48,2026-02-15T02:41:35.692854,3079.8597077373415,,,True,929.9377498682588,53.90320788137615,1,983.840957749635,806.871416978538,True,,132.55354203283787,1,939.4249590113759,403.8117500022054,1,403.8117500022054,417.6823329180479,,939.2387908883393,521.5564579702914,True,,72.01854093000293,1,939.2387908883393,939.2387908883393,1,WIDE_AGG,1000000,3,1024
49,2026-02-15T02:41:38.918244,2968.377875164151,,,True,835.2872501127422,28.851999901235104,1,864.1392500139773,809.4722500536591,True,,157.27587486617267,1,966.7481249198318,399.0698328707367,1,399.0698328707367,415.0567080359906,,924.5485421270132,509.4918340910226,True,,44.68845808878541,1,924.5485421270132,924.5485421270132,1,WIDE_AGG,1000000,4,1024
50,2026-02-15T02:41:42.118714,2924.452875973657,,,True,797.7263750508428,52.25937510840595,1,849.9857501592487,800.3902090713382,True,,153.34187494590878,1,953.732084017247,401.3814169447869,1,401.3814169447869,409.57033284939826,,924.9548749066889,515.3845420572907,True,,44.520874973386526,1,924.9548749066889,924.9548749066889,1,WIDE_AGG,1000000,5,1024
